timestamp,host,source,severity,event_type,user,ip_address,message,is_injected_anomaly
2025-01-05 07:56:32,web-1,app,info,login_success,service,192.168.245.184,Accepted password for service from 192.168.245.184,0
2025-01-05 07:59:39,api-1,system,info,file_access,deploy,192.168.50.255,File accessed by deploy on api-1,0
2025-01-05 08:02:57,web-2,system,info,connection_established,bob,192.168.62.50,Connection established from 192.168.62.50 to web-2,0
2025-01-05 08:03:03,db-1,app,info,file_access,bob,192.168.254.228,File accessed by bob on db-1,0
2025-01-05 08:07:56,db-2,app,info,connection_established,john,192.168.212.69,Connection established from 192.168.212.69 to db-2,0
2025-01-05 08:09:05,web-1,system,info,connection_established,bob,192.168.238.171,Connection established from 192.168.238.171 to web-1,0
2025-01-05 08:11:29,web-2,ssh,info,login_success,deploy,192.168.188.71,Accepted password for deploy from 192.168.188.71,0
2025-01-05 08:12:27,db-1,system,info,connection_established,service,192.168.238.72,Connection established from 192.168.238.72 to db-1,0
2025-01-05 08:19:27,web-1,system,info,file_access,service,192.168.70.113,File accessed by service on web-1,0
2025-01-05 08:20:03,api-1,app,info,file_access,admin,192.168.243.113,File accessed by admin on api-1,0
2025-01-05 08:23:41,web-2,firewall,info,connection_established,alice,192.168.95.201,Connection established from 192.168.95.201 to web-2,0
2025-01-05 08:23:48,db-2,system,info,service_restart,alice,192.168.228.56,Service restarted on db-2 by alice,0
2025-01-05 08:24:31,db-1,system,info,file_access,root,192.168.135.58,File accessed by root on db-1,0
2025-01-05 08:24:58,web-2,firewall,info,connection_established,alice,192.168.193.110,Connection established from 192.168.193.110 to web-2,0
2025-01-05 08:26:11,api-1,app,info,connection_established,deploy,192.168.215.159,Connection established from 192.168.215.159 to api-1,0
2025-01-05 08:28:41,worker-2,system,info,login_success,postgres,192.168.225.123,Accepted password for postgres from 192.168.225.123,0
2025-01-05 08:33:17,web-1,firewall,info,connection_established,postgres,192.168.102.71,Connection established from 192.168.102.71 to web-1,0
2025-01-05 08:34:03,web-1,app,info,connection_established,alice,192.168.233.27,Connection established from 192.168.233.27 to web-1,0
2025-01-05 08:36:21,api-1,system,info,login_success,deploy,192.168.23.153,Accepted password for deploy from 192.168.23.153,0
2025-01-05 08:36:35,db-1,system,info,service_restart,postgres,192.168.77.120,Service restarted on db-1 by postgres,0
2025-01-05 08:36:50,db-2,app,info,file_access,john,192.168.181.166,File accessed by john on db-2,0
2025-01-05 08:38:06,db-2,ssh,info,login_success,deploy,192.168.213.138,Accepted password for deploy from 192.168.213.138,0
2025-01-05 08:41:36,web-2,system,info,connection_established,alice,192.168.36.216,Connection established from 192.168.36.216 to web-2,0
2025-01-05 08:41:58,web-1,app,info,login_success,postgres,192.168.199.211,Accepted password for postgres from 192.168.199.211,0
2025-01-05 08:46:00,db-1,system,info,connection_established,alice,192.168.210.57,Connection established from 192.168.210.57 to db-1,0
2025-01-05 08:47:18,worker-2,app,info,service_restart,bob,192.168.222.65,Service restarted on worker-2 by bob,0
2025-01-05 08:51:09,api-1,app,info,login_success,deploy,192.168.178.234,Accepted password for deploy from 192.168.178.234,0
2025-01-05 08:56:00,cache-1,system,info,connection_established,service,192.168.68.7,Connection established from 192.168.68.7 to cache-1,0
2025-01-05 09:00:57,db-2,firewall,info,connection_established,john,192.168.35.21,Connection established from 192.168.35.21 to db-2,0
2025-01-05 09:01:32,worker-1,app,info,service_restart,john,192.168.156.202,Service restarted on worker-1 by john,0
2025-01-05 09:02:24,db-2,firewall,info,connection_established,bob,192.168.179.123,Connection established from 192.168.179.123 to db-2,0
2025-01-05 09:04:07,worker-2,system,info,config_change,admin,192.168.180.31,Config modified by admin on worker-2,0
2025-01-05 09:07:38,db-2,app,info,service_restart,bob,192.168.125.38,Service restarted on db-2 by bob,0
2025-01-05 09:07:55,api-1,firewall,info,connection_established,postgres,192.168.234.193,Connection established from 192.168.234.193 to api-1,0
2025-01-05 09:11:06,db-1,system,info,file_access,admin,192.168.194.83,File accessed by admin on db-1,0
2025-01-05 09:23:18,web-2,firewall,info,connection_established,alice,192.168.136.82,Connection established from 192.168.136.82 to web-2,0
2025-01-05 09:25:37,api-1,system,info,connection_established,admin,192.168.34.127,Connection established from 192.168.34.127 to api-1,0
2025-01-05 09:26:02,api-1,system,info,login_success,john,192.168.163.194,Accepted password for john from 192.168.163.194,0
2025-01-05 09:28:45,web-2,app,info,connection_established,alice,192.168.224.69,Connection established from 192.168.224.69 to web-2,0
2025-01-05 09:30:22,cache-1,app,info,file_access,admin,192.168.237.34,File accessed by admin on cache-1,0
2025-01-05 09:33:28,web-1,system,info,login_success,john,192.168.21.91,Accepted password for john from 192.168.21.91,0
2025-01-05 09:33:44,web-2,system,info,connection_established,alice,192.168.203.7,Connection established from 192.168.203.7 to web-2,0
2025-01-05 09:37:13,cache-1,app,info,connection_established,bob,192.168.192.185,Connection established from 192.168.192.185 to cache-1,0
2025-01-05 09:41:29,web-2,system,info,file_access,john,192.168.37.4,File accessed by john on web-2,0
2025-01-05 09:43:50,web-2,system,info,connection_established,service,192.168.124.4,Connection established from 192.168.124.4 to web-2,0
2025-01-05 09:44:13,web-2,firewall,info,connection_established,deploy,192.168.109.45,Connection established from 192.168.109.45 to web-2,0
2025-01-05 09:44:58,worker-2,app,info,service_restart,bob,192.168.185.40,Service restarted on worker-2 by bob,0
2025-01-05 09:47:01,api-1,app,info,connection_established,john,192.168.141.207,Connection established from 192.168.141.207 to api-1,0
2025-01-05 09:47:43,worker-2,system,info,file_access,admin,192.168.95.92,File accessed by admin on worker-2,0
2025-01-05 09:53:34,web-2,firewall,info,connection_established,admin,192.168.108.231,Connection established from 192.168.108.231 to web-2,0
2025-01-05 09:55:35,db-1,system,info,config_change,deploy,192.168.172.138,Config modified by deploy on db-1,0
2025-01-05 09:57:26,db-1,firewall,info,connection_established,service,192.168.141.129,Connection established from 192.168.141.129 to db-1,0
2025-01-05 10:01:23,db-1,system,info,file_access,service,192.168.236.96,File accessed by service on db-1,0
2025-01-05 10:02:13,api-1,app,info,service_restart,postgres,192.168.149.184,Service restarted on api-1 by postgres,0
2025-01-05 10:03:29,db-2,system,info,file_access,admin,192.168.157.221,File accessed by admin on db-2,0
2025-01-05 10:06:57,web-1,app,info,connection_established,deploy,192.168.242.193,Connection established from 192.168.242.193 to web-1,0
2025-01-05 10:08:16,worker-2,app,info,connection_established,,192.168.47.22,Connection established from 192.168.47.22 to worker-2,0
2025-01-05 10:09:15,web-1,firewall,info,connection_established,bob,192.168.107.35,Connection established from 192.168.107.35 to web-1,0
2025-01-05 10:10:00,web-2,app,info,connection_established,postgres,192.168.78.96,Connection established from 192.168.78.96 to web-2,0
2025-01-05 10:16:36,worker-1,ssh,info,login_success,john,192.168.230.118,Accepted password for john from 192.168.230.118,0
2025-01-05 10:18:11,db-2,app,info,config_change,deploy,192.168.30.147,Config modified by deploy on db-2,0
2025-01-05 10:21:39,web-1,system,info,connection_established,john,192.168.207.161,Connection established from 192.168.207.161 to web-1,0
2025-01-05 10:21:51,web-1,system,info,connection_established,john,192.168.105.98,Connection established from 192.168.105.98 to web-1,0
2025-01-05 10:24:16,db-1,app,info,file_access,admin,192.168.255.130,File accessed by admin on db-1,0
2025-01-05 10:31:47,worker-2,system,info,config_change,,192.168.252.166,Config modified by unknown on worker-2,0
2025-01-05 10:33:19,worker-1,app,info,service_restart,service,192.168.23.38,Service restarted on worker-1 by service,0
2025-01-05 10:37:23,web-1,app,info,login_success,alice,192.168.181.105,Accepted password for alice from 192.168.181.105,0
2025-01-05 10:37:57,web-2,app,info,file_access,deploy,192.168.34.83,File accessed by deploy on web-2,0
2025-01-05 10:39:22,db-2,app,info,file_access,john,192.168.222.245,File accessed by john on db-2,0
2025-01-05 10:42:24,web-2,app,info,config_change,alice,192.168.22.181,Config modified by alice on web-2,0
2025-01-05 10:45:48,worker-1,app,info,config_change,bob,192.168.175.20,Config modified by bob on worker-1,0
2025-01-05 10:46:37,db-2,system,info,file_access,alice,192.168.203.136,File accessed by alice on db-2,0
2025-01-05 10:48:15,db-1,app,info,file_access,,192.168.194.95,File accessed by unknown on db-1,0
2025-01-05 10:50:14,api-1,system,info,file_access,bob,192.168.40.76,File accessed by bob on api-1,0
2025-01-05 10:51:16,worker-2,system,info,file_access,john,192.168.30.92,File accessed by john on worker-2,0
2025-01-05 10:51:18,db-2,ssh,info,login_success,root,192.168.40.5,Accepted password for root from 192.168.40.5,0
2025-01-05 10:57:08,db-2,ssh,warning,login_failed,root,45.63.186.97,Failed password for root from 45.63.186.97,1
2025-01-05 11:00:33,web-2,ssh,info,login_success,john,192.168.177.85,Accepted password for john from 192.168.177.85,0
2025-01-05 11:02:13,api-1,firewall,info,connection_established,root,192.168.1.79,Connection established from 192.168.1.79 to api-1,0
2025-01-05 11:03:02,web-1,app,info,login_success,john,192.168.118.161,Accepted password for john from 192.168.118.161,0
2025-01-05 11:04:30,api-1,system,info,file_access,,192.168.224.146,File accessed by unknown on api-1,0
2025-01-05 11:05:19,web-1,app,info,file_access,deploy,192.168.233.181,File accessed by deploy on web-1,0
2025-01-05 11:05:37,db-2,system,info,connection_established,deploy,192.168.78.2,Connection established from 192.168.78.2 to db-2,0
2025-01-05 11:06:48,web-2,ssh,info,login_success,,192.168.71.246,Accepted password for unknown from 192.168.71.246,0
2025-01-05 11:07:39,worker-2,app,info,file_access,bob,192.168.16.110,File accessed by bob on worker-2,0
2025-01-05 11:18:37,web-2,system,info,service_restart,alice,192.168.16.210,Service restarted on web-2 by alice,0
2025-01-05 11:20:40,db-1,system,info,file_access,john,192.168.189.203,File accessed by john on db-1,0
2025-01-05 11:23:13,db-1,system,info,file_access,john,192.168.198.235,File accessed by john on db-1,0
2025-01-05 11:27:34,web-1,system,info,service_restart,alice,192.168.1.244,Service restarted on web-1 by alice,0
2025-01-05 11:31:52,db-2,app,info,file_access,alice,192.168.253.26,File accessed by alice on db-2,0
2025-01-05 11:32:03,api-1,firewall,info,connection_established,bob,192.168.224.21,Connection established from 192.168.224.21 to api-1,0
2025-01-05 11:33:24,db-2,system,info,service_restart,deploy,192.168.213.144,Service restarted on db-2 by deploy,0
2025-01-05 11:34:03,web-2,system,info,file_access,root,192.168.165.249,File accessed by root on web-2,0
2025-01-05 11:34:50,cache-1,system,info,config_change,alice,192.168.78.207,Config modified by alice on cache-1,0
2025-01-05 11:35:27,db-1,app,info,file_access,bob,192.168.135.80,File accessed by bob on db-1,0
2025-01-05 11:38:46,cache-1,system,info,connection_established,service,192.168.11.121,Connection established from 192.168.11.121 to cache-1,0
2025-01-05 11:40:31,web-2,app,info,connection_established,,192.168.14.75,Connection established from 192.168.14.75 to web-2,0
2025-01-05 11:42:36,worker-1,system,info,config_change,service,192.168.214.207,Config modified by service on worker-1,0
2025-01-05 11:46:25,cache-1,system,info,login_success,admin,192.168.11.217,Accepted password for admin from 192.168.11.217,0
2025-01-05 11:52:03,web-2,app,info,connection_established,root,192.168.77.228,Connection established from 192.168.77.228 to web-2,0
2025-01-05 11:55:25,worker-1,app,info,connection_established,alice,192.168.175.167,Connection established from 192.168.175.167 to worker-1,0
2025-01-05 11:57:00,worker-1,app,info,service_restart,bob,192.168.34.198,Service restarted on worker-1 by bob,0
2025-01-05 11:57:28,cache-1,app,info,connection_established,admin,192.168.179.188,Connection established from 192.168.179.188 to cache-1,0
2025-01-05 11:58:44,db-1,system,info,file_access,,192.168.146.57,File accessed by unknown on db-1,0
2025-01-05 12:00:09,worker-2,system,info,service_restart,service,192.168.101.128,Service restarted on worker-2 by service,0
2025-01-05 12:02:05,db-1,system,error,port_scan,deploy,83.164.246.54,Port scan detected from 83.164.246.54 on db-1,1
2025-01-05 12:07:17,worker-1,app,info,login_success,deploy,192.168.163.180,Accepted password for deploy from 192.168.163.180,0
2025-01-05 12:13:24,web-2,app,info,connection_established,alice,192.168.222.148,Connection established from 192.168.222.148 to web-2,0
2025-01-05 12:14:56,web-2,system,info,file_access,root,192.168.45.244,File accessed by root on web-2,0
2025-01-05 12:19:22,db-2,system,info,file_access,deploy,192.168.106.31,File accessed by deploy on db-2,0
2025-01-05 12:21:24,web-2,app,info,file_access,admin,192.168.184.3,File accessed by admin on web-2,0
2025-01-05 12:31:38,worker-1,app,info,login_success,alice,192.168.145.10,Accepted password for alice from 192.168.145.10,0
2025-01-05 12:31:46,worker-2,firewall,info,connection_established,admin,192.168.184.244,Connection established from 192.168.184.244 to worker-2,0
2025-01-05 12:31:50,db-1,app,info,file_access,root,192.168.9.215,File accessed by root on db-1,0
2025-01-05 12:34:14,worker-2,app,info,service_restart,john,192.168.195.219,Service restarted on worker-2 by john,0
2025-01-05 12:37:17,web-2,app,info,file_access,postgres,192.168.159.79,File accessed by postgres on web-2,0
2025-01-05 12:37:55,web-1,app,warning,login_failed,root,91.184.233.189,Failed password for root from 91.184.233.189,1
2025-01-05 12:42:08,worker-1,app,info,login_success,john,192.168.185.61,Accepted password for john from 192.168.185.61,0
2025-01-05 12:49:07,worker-2,system,info,connection_established,bob,192.168.171.227,Connection established from 192.168.171.227 to worker-2,0
2025-01-05 12:51:05,web-2,app,info,connection_established,bob,192.168.166.214,Connection established from 192.168.166.214 to web-2,0
2025-01-05 12:54:36,db-2,ssh,info,login_success,bob,192.168.19.120,Accepted password for bob from 192.168.19.120,0
2025-01-05 13:01:52,worker-1,app,info,service_restart,alice,192.168.180.105,Service restarted on worker-1 by alice,0
2025-01-05 13:03:29,db-1,app,info,file_access,john,192.168.164.45,File accessed by john on db-1,0
2025-01-05 13:04:01,web-2,system,info,login_success,postgres,192.168.58.230,Accepted password for postgres from 192.168.58.230,0
2025-01-05 13:04:09,web-2,system,info,login_success,postgres,192.168.176.191,Accepted password for postgres from 192.168.176.191,0
2025-01-05 13:08:54,worker-1,system,info,file_access,john,192.168.155.41,File accessed by john on worker-1,0
2025-01-05 13:12:00,web-1,system,info,service_restart,bob,192.168.11.22,Service restarted on web-1 by bob,0
2025-01-05 13:12:21,db-1,app,info,file_access,alice,192.168.51.120,File accessed by alice on db-1,0
2025-01-05 13:15:17,web-2,app,info,connection_established,john,192.168.72.41,Connection established from 192.168.72.41 to web-2,0
2025-01-05 13:15:25,api-1,firewall,info,connection_established,service,192.168.215.184,Connection established from 192.168.215.184 to api-1,0
2025-01-05 13:17:59,worker-2,app,info,file_access,bob,192.168.200.18,File accessed by bob on worker-2,0
2025-01-05 13:19:38,cache-1,app,info,service_restart,postgres,192.168.186.98,Service restarted on cache-1 by postgres,0
2025-01-05 13:24:46,db-2,app,info,file_access,deploy,192.168.162.33,File accessed by deploy on db-2,0
2025-01-05 13:25:32,db-1,system,info,service_restart,root,192.168.4.28,Service restarted on db-1 by root,0
2025-01-05 13:27:28,db-2,app,info,service_restart,john,192.168.5.142,Service restarted on db-2 by john,0
2025-01-05 13:37:38,worker-1,system,info,login_success,service,192.168.201.154,Accepted password for service from 192.168.201.154,0
2025-01-05 13:42:09,api-1,firewall,info,connection_established,postgres,192.168.117.233,Connection established from 192.168.117.233 to api-1,0
2025-01-05 13:42:33,web-2,system,info,login_success,postgres,192.168.138.90,Accepted password for postgres from 192.168.138.90,0
2025-01-05 13:45:31,worker-1,firewall,info,connection_established,service,192.168.113.161,Connection established from 192.168.113.161 to worker-1,0
2025-01-05 13:52:05,db-2,firewall,info,connection_established,bob,192.168.100.166,Connection established from 192.168.100.166 to db-2,0
2025-01-05 13:53:14,web-1,firewall,info,connection_established,john,192.168.134.29,Connection established from 192.168.134.29 to web-1,0
2025-01-05 13:58:48,api-1,app,info,config_change,admin,192.168.185.96,Config modified by admin on api-1,0
2025-01-05 14:02:10,web-1,firewall,info,connection_established,alice,192.168.60.132,Connection established from 192.168.60.132 to web-1,0
2025-01-05 14:14:48,web-1,app,info,login_success,bob,192.168.65.135,Accepted password for bob from 192.168.65.135,0
2025-01-05 14:19:37,web-2,app,info,service_restart,service,192.168.130.114,Service restarted on web-2 by service,0
2025-01-05 14:24:46,web-2,app,info,connection_established,bob,192.168.169.157,Connection established from 192.168.169.157 to web-2,0
2025-01-05 14:25:21,web-2,firewall,info,connection_established,root,192.168.204.235,Connection established from 192.168.204.235 to web-2,0
2025-01-05 14:27:26,cache-1,app,info,config_change,bob,192.168.229.41,Config modified by bob on cache-1,0
2025-01-05 14:28:28,worker-2,ssh,info,login_success,bob,192.168.21.189,Accepted password for bob from 192.168.21.189,0
2025-01-05 14:30:42,db-1,system,info,file_access,john,192.168.245.222,File accessed by john on db-1,0
2025-01-05 14:36:52,cache-1,system,info,connection_established,alice,192.168.112.8,Connection established from 192.168.112.8 to cache-1,0
2025-01-05 14:37:29,web-2,firewall,info,connection_established,admin,192.168.8.230,Connection established from 192.168.8.230 to web-2,0
2025-01-05 14:39:27,worker-2,app,info,service_restart,john,192.168.46.95,Service restarted on worker-2 by john,0
2025-01-05 14:39:33,web-1,app,info,connection_established,alice,192.168.238.61,Connection established from 192.168.238.61 to web-1,0
2025-01-05 14:41:44,web-1,app,info,login_success,john,192.168.233.201,Accepted password for john from 192.168.233.201,0
2025-01-05 14:41:46,web-2,system,info,file_access,john,192.168.30.160,File accessed by john on web-2,0
2025-01-05 14:43:27,db-2,firewall,info,connection_established,bob,192.168.160.147,Connection established from 192.168.160.147 to db-2,0
2025-01-05 14:52:55,web-2,app,info,file_access,deploy,192.168.52.188,File accessed by deploy on web-2,0
2025-01-05 14:53:00,cache-1,system,info,login_success,john,192.168.85.51,Accepted password for john from 192.168.85.51,0
2025-01-05 14:55:25,worker-2,system,info,connection_established,john,192.168.46.10,Connection established from 192.168.46.10 to worker-2,0
2025-01-05 14:56:04,worker-1,system,info,file_access,alice,192.168.203.41,File accessed by alice on worker-1,0
2025-01-05 14:59:32,api-1,system,info,connection_established,deploy,192.168.209.242,Connection established from 192.168.209.242 to api-1,0
2025-01-05 15:08:28,api-1,app,info,connection_established,alice,192.168.83.169,Connection established from 192.168.83.169 to api-1,0
2025-01-05 15:10:30,web-2,app,info,connection_established,alice,192.168.49.179,Connection established from 192.168.49.179 to web-2,0
2025-01-05 15:12:39,web-2,app,info,service_restart,root,192.168.107.44,Service restarted on web-2 by root,0
2025-01-05 15:14:28,web-1,app,info,connection_established,john,192.168.113.220,Connection established from 192.168.113.220 to web-1,0
2025-01-05 15:16:02,db-1,firewall,info,connection_established,postgres,192.168.4.239,Connection established from 192.168.4.239 to db-1,0
2025-01-05 15:17:30,db-2,app,info,connection_established,deploy,192.168.214.218,Connection established from 192.168.214.218 to db-2,0
2025-01-05 15:18:19,api-1,system,info,config_change,alice,192.168.130.40,Config modified by alice on api-1,0
2025-01-05 15:19:17,db-2,app,info,file_access,bob,192.168.174.167,File accessed by bob on db-2,0
2025-01-05 15:21:58,cache-1,system,info,file_access,deploy,192.168.155.16,File accessed by deploy on cache-1,0
2025-01-05 15:26:45,worker-1,system,info,service_restart,service,192.168.113.51,Service restarted on worker-1 by service,0
2025-01-05 15:29:08,db-1,app,info,file_access,alice,192.168.210.224,File accessed by alice on db-1,0
2025-01-05 15:29:12,db-1,system,info,connection_established,service,192.168.215.49,Connection established from 192.168.215.49 to db-1,0
2025-01-05 15:32:11,api-1,system,info,connection_established,alice,192.168.126.207,Connection established from 192.168.126.207 to api-1,0
2025-01-05 15:32:57,worker-2,app,info,config_change,john,192.168.148.80,Config modified by john on worker-2,0
2025-01-05 15:38:34,cache-1,system,info,file_access,alice,192.168.193.12,File accessed by alice on cache-1,0
2025-01-05 15:40:04,web-2,firewall,info,connection_established,bob,192.168.120.18,Connection established from 192.168.120.18 to web-2,0
2025-01-05 15:46:22,worker-1,app,info,service_restart,alice,192.168.212.63,Service restarted on worker-1 by alice,0
2025-01-05 15:49:30,web-1,app,info,connection_established,admin,192.168.250.97,Connection established from 192.168.250.97 to web-1,0
2025-01-05 15:51:59,web-2,system,info,connection_established,bob,192.168.78.185,Connection established from 192.168.78.185 to web-2,0
2025-01-05 15:53:19,web-1,system,info,connection_established,bob,192.168.148.43,Connection established from 192.168.148.43 to web-1,0
2025-01-05 15:55:32,cache-1,system,info,service_restart,alice,192.168.42.218,Service restarted on cache-1 by alice,0
2025-01-05 16:05:12,db-1,firewall,info,connection_established,postgres,192.168.204.9,Connection established from 192.168.204.9 to db-1,0
2025-01-05 16:08:15,worker-2,app,info,service_restart,service,192.168.138.29,Service restarted on worker-2 by service,0
2025-01-05 16:12:14,web-2,system,info,connection_established,alice,192.168.34.180,Connection established from 192.168.34.180 to web-2,0
2025-01-05 16:13:09,web-1,app,info,connection_established,deploy,192.168.62.180,Connection established from 192.168.62.180 to web-1,0
2025-01-05 16:15:40,web-2,system,info,file_access,bob,192.168.132.218,File accessed by bob on web-2,0
2025-01-05 16:16:00,cache-1,system,info,connection_established,bob,192.168.196.160,Connection established from 192.168.196.160 to cache-1,0
2025-01-05 16:16:15,db-1,app,info,connection_established,john,192.168.58.246,Connection established from 192.168.58.246 to db-1,0
2025-01-05 16:17:38,web-2,system,info,login_success,bob,192.168.186.235,Accepted password for bob from 192.168.186.235,0
2025-01-05 16:17:46,api-1,ssh,warning,login_failed,root,91.55.244.136,Failed password for root from 91.55.244.136,1
2025-01-05 16:20:00,cache-1,firewall,info,connection_established,deploy,192.168.205.206,Connection established from 192.168.205.206 to cache-1,0
2025-01-05 16:33:30,db-2,app,info,connection_established,alice,192.168.203.232,Connection established from 192.168.203.232 to db-2,0
2025-01-05 16:34:50,web-2,firewall,info,connection_established,service,192.168.134.78,Connection established from 192.168.134.78 to web-2,0
2025-01-05 16:37:59,web-1,app,info,config_change,bob,192.168.136.253,Config modified by bob on web-1,0
2025-01-05 16:38:04,cache-1,app,info,file_access,,192.168.198.238,File accessed by unknown on cache-1,0
2025-01-05 16:48:13,web-1,firewall,info,connection_established,alice,192.168.181.205,Connection established from 192.168.181.205 to web-1,0
2025-01-05 16:52:09,worker-1,app,info,service_restart,deploy,192.168.82.207,Service restarted on worker-1 by deploy,0
2025-01-05 16:52:26,worker-1,app,info,service_restart,john,192.168.34.192,Service restarted on worker-1 by john,0
2025-01-05 16:52:57,web-2,system,info,connection_established,john,192.168.130.170,Connection established from 192.168.130.170 to web-2,0
2025-01-05 16:54:18,cache-1,system,info,login_success,,192.168.26.9,Accepted password for unknown from 192.168.26.9,0
2025-01-05 16:55:12,db-2,app,info,connection_established,postgres,192.168.217.246,Connection established from 192.168.217.246 to db-2,0
2025-01-05 16:57:42,worker-1,system,info,service_restart,bob,192.168.111.222,Service restarted on worker-1 by bob,0
2025-01-05 17:02:30,db-1,system,info,connection_established,postgres,192.168.47.200,Connection established from 192.168.47.200 to db-1,0
2025-01-05 17:09:25,worker-1,ssh,info,login_success,postgres,192.168.91.29,Accepted password for postgres from 192.168.91.29,0
2025-01-05 17:10:16,worker-2,app,info,config_change,alice,192.168.209.59,Config modified by alice on worker-2,0
2025-01-05 17:12:34,web-2,system,info,service_restart,bob,192.168.190.82,Service restarted on web-2 by bob,0
2025-01-05 17:14:11,worker-1,ssh,warning,login_failed,admin,83.181.211.139,Failed password for admin from 83.181.211.139,1
2025-01-05 17:18:26,web-2,app,info,connection_established,john,192.168.147.223,Connection established from 192.168.147.223 to web-2,0
2025-01-05 17:18:44,db-2,system,info,file_access,admin,192.168.233.9,File accessed by admin on db-2,0
2025-01-05 17:20:17,cache-1,system,info,connection_established,root,192.168.97.2,Connection established from 192.168.97.2 to cache-1,0
2025-01-05 17:24:01,web-1,app,info,login_success,alice,192.168.190.156,Accepted password for alice from 192.168.190.156,0
2025-01-05 17:24:22,db-1,app,info,file_access,alice,192.168.250.198,File accessed by alice on db-1,0
2025-01-05 17:25:10,api-1,app,info,file_access,postgres,192.168.97.212,File accessed by postgres on api-1,0
2025-01-05 17:27:53,worker-2,app,info,service_restart,service,192.168.49.89,Service restarted on worker-2 by service,0
2025-01-05 17:29:47,worker-2,system,info,file_access,john,192.168.206.39,File accessed by john on worker-2,0
2025-01-05 17:32:08,db-1,system,info,service_restart,admin,192.168.168.95,Service restarted on db-1 by admin,0
2025-01-05 17:38:44,db-1,system,info,file_access,admin,192.168.214.140,File accessed by admin on db-1,0
2025-01-05 17:43:38,web-2,system,info,file_access,alice,192.168.99.13,File accessed by alice on web-2,0
2025-01-05 17:47:41,api-1,app,info,login_success,john,192.168.230.201,Accepted password for john from 192.168.230.201,0
2025-01-05 17:55:56,worker-1,app,info,login_success,bob,192.168.124.181,Accepted password for bob from 192.168.124.181,0
2025-01-05 17:55:59,api-1,system,info,file_access,john,192.168.195.9,File accessed by john on api-1,0
2025-01-05 17:56:48,db-2,system,info,file_access,deploy,192.168.58.224,File accessed by deploy on db-2,0
2025-01-05 17:57:49,api-1,app,info,service_restart,bob,192.168.80.122,Service restarted on api-1 by bob,0
2025-01-05 17:57:57,cache-1,system,info,file_access,postgres,192.168.76.12,File accessed by postgres on cache-1,0
2025-01-05 18:08:04,web-2,system,info,connection_established,postgres,192.168.222.216,Connection established from 192.168.222.216 to web-2,0
2025-01-05 18:10:00,db-2,firewall,info,connection_established,postgres,192.168.83.176,Connection established from 192.168.83.176 to db-2,0
2025-01-05 18:13:54,web-1,app,info,connection_established,john,192.168.41.216,Connection established from 192.168.41.216 to web-1,0
2025-01-05 18:17:25,cache-1,system,info,connection_established,bob,192.168.110.30,Connection established from 192.168.110.30 to cache-1,0
2025-01-05 18:17:39,web-1,system,info,connection_established,service,192.168.221.216,Connection established from 192.168.221.216 to web-1,0
2025-01-05 18:22:24,db-2,system,info,file_access,alice,192.168.195.173,File accessed by alice on db-2,0
2025-01-05 18:22:26,web-2,firewall,info,connection_established,bob,192.168.121.136,Connection established from 192.168.121.136 to web-2,0
2025-01-05 18:22:38,worker-1,app,info,connection_established,root,192.168.122.247,Connection established from 192.168.122.247 to worker-1,0
2025-01-05 18:23:43,worker-1,system,info,connection_established,john,192.168.107.63,Connection established from 192.168.107.63 to worker-1,0
2025-01-05 18:42:13,api-1,app,info,service_restart,admin,192.168.118.221,Service restarted on api-1 by admin,0
2025-01-05 18:50:03,web-2,app,info,service_restart,service,192.168.51.145,Service restarted on web-2 by service,0
2025-01-05 18:56:00,web-1,app,info,connection_established,deploy,192.168.50.215,Connection established from 192.168.50.215 to web-1,0
2025-01-05 19:00:51,cache-1,app,info,connection_established,alice,192.168.105.144,Connection established from 192.168.105.144 to cache-1,0
2025-01-05 19:02:44,db-1,app,info,file_access,bob,192.168.224.114,File accessed by bob on db-1,0
2025-01-05 19:05:14,worker-1,app,info,service_restart,admin,192.168.182.129,Service restarted on worker-1 by admin,0
2025-01-05 19:06:19,api-1,app,warning,login_failed,admin,45.203.73.152,Failed password for admin from 45.203.73.152,1
2025-01-05 19:07:33,web-2,app,info,connection_established,root,192.168.65.8,Connection established from 192.168.65.8 to web-2,0
2025-01-05 19:13:04,web-2,ssh,info,login_success,john,192.168.237.232,Accepted password for john from 192.168.237.232,0
2025-01-05 19:14:17,db-1,ssh,info,login_success,john,192.168.11.84,Accepted password for john from 192.168.11.84,0
2025-01-05 19:15:05,web-1,app,info,connection_established,alice,192.168.219.212,Connection established from 192.168.219.212 to web-1,0
2025-01-05 19:17:09,cache-1,firewall,info,connection_established,alice,192.168.143.22,Connection established from 192.168.143.22 to cache-1,0
2025-01-05 19:35:19,api-1,system,info,file_access,alice,192.168.253.15,File accessed by alice on api-1,0
2025-01-05 19:35:55,cache-1,app,info,connection_established,admin,192.168.63.22,Connection established from 192.168.63.22 to cache-1,0
2025-01-05 19:52:28,cache-1,system,info,service_restart,alice,192.168.129.126,Service restarted on cache-1 by alice,0
2025-01-05 19:58:50,web-1,system,info,connection_established,john,192.168.119.38,Connection established from 192.168.119.38 to web-1,0
2025-01-05 20:05:25,worker-1,system,info,connection_established,john,192.168.115.210,Connection established from 192.168.115.210 to worker-1,0
